,reviewer_name,reviewer_name_idx,hotel_id,hotel_idx,score
19870,Warren,1540,7_9,335.0,10.628486633300781
19871,Warren,1540,12_13,323.0,10.621777534484863
19872,DONGHA,1864,18_30,427.0,11.275652885437012
19873,DONGHA,1864,7_9,335.0,10.91751766204834
19874,DONGHA,1864,12_13,323.0,10.908287048339844
19875,Dorothy,1879,18_30,427.0,9.77588176727295
19876,Dorothy,1879,39_17,293.0,9.407291412353516
19877,Dorothy,1879,7_9,335.0,9.398492813110352
19878,JEEHYEON,2004,18_30,427.0,10.908434867858887
19879,JEEHYEON,2004,7_9,335.0,10.710697174072266
19880,JEEHYEON,2004,12_13,323.0,10.695235252380371
19881,ThuHuyền,2294,18_30,427.0,10.12378978729248
19882,ThuHuyền,2294,7_9,335.0,9.714902877807617
19883,ThuHuyền,2294,12_13,323.0,9.70943546295166
19884,youngwook,2559,18_30,427.0,11.180411338806152
19885,youngwook,2559,7_9,335.0,10.91574478149414
19886,youngwook,2559,12_13,323.0,10.900128364562988
19887,Corey,2640,26_11,435.0,12.13825511932373
19888,Corey,2640,25_16,433.0,12.13825511932373
19889,Corey,2640,10_20,399.0,12.13825511932373
19890,Hing,2672,17_29,421.0,10.13745403289795
19891,Hing,2672,17_18,419.0,10.13745403289795
19892,Hing,2672,16_29,417.0,10.13745403289795
19893,Dust,2947,18_30,427.0,10.091082572937012
19894,Dust,2947,7_9,335.0,9.622368812561035
19895,Dust,2947,12_13,323.0,9.607954025268555
19896,JUNHYUK,3006,18_30,427.0,10.63083553314209
19897,JUNHYUK,3006,7_9,335.0,10.621736526489258
19898,JUNHYUK,3006,12_13,323.0,10.61324691772461
19899,Myungae,3087,18_30,427.0,10.541118621826172
19900,Myungae,3087,7_9,335.0,10.462516784667969
19901,Myungae,3087,12_13,323.0,10.4540433883667
19902,Peow,3113,18_30,427.0,10.968568801879883
19903,Peow,3113,7_9,335.0,10.459096908569336
19904,Peow,3113,12_13,323.0,10.443428039550781
19905,NARI,3809,18_30,427.0,11.073586463928223
19906,NARI,3809,7_9,335.0,10.67801284790039
19907,NARI,3809,12_13,323.0,10.66208553314209
19908,NHÂN,3812,18_30,427.0,11.115364074707031
19909,NHÂN,3812,7_9,335.0,10.714821815490723
19910,NHÂN,3812,12_13,323.0,10.708829879760742
19911,seungye,4290,18_30,427.0,8.696324348449707
19912,seungye,4290,7_9,335.0,8.601469993591309
19913,seungye,4290,12_13,323.0,8.588749885559082
19914,도리,4375,18_30,427.0,11.06800365447998
19915,도리,4375,7_9,335.0,10.805508613586426
19916,도리,4375,12_13,323.0,10.795832633972168
19917,BẾCH,4536,18_30,427.0,10.399602890014648
19918,BẾCH,4536,7_9,335.0,10.105161666870117
19919,BẾCH,4536,12_13,323.0,10.1023530960083
19920,ManVay,4986,18_30,427.0,10.51742935180664
19921,ManVay,4986,7_9,335.0,10.328872680664062
19922,ManVay,4986,12_13,323.0,10.324894905090332
19923,Piyanat,5097,7_9,335.0,9.010868072509766
19924,Piyanat,5097,12_13,323.0,8.997138023376465
19925,Piyanat,5097,18_30,427.0,8.984160423278809
19926,UNG,5306,18_30,427.0,8.425666809082031
19927,UNG,5306,17_29,421.0,8.404149055480957
19928,UNG,5306,17_18,419.0,8.404149055480957
19929,johnny,5511,18_30,427.0,10.464605331420898
19930,johnny,5511,7_9,335.0,10.388474464416504
19931,johnny,5511,12_13,323.0,10.370843887329102
19932,sol,5611,7_9,335.0,9.81151294708252
19933,sol,5611,12_13,323.0,9.805190086364746
19934,sol,5611,18_30,427.0,9.771566390991211
19935,Đô,5672,16_14,415.0,11.454837799072266
19936,Đô,5672,16_15,248.0,11.376498222351074
19937,Đô,5672,18_30,427.0,11.178616523742676
19938,Aleksandrov,5792,18_30,427.0,10.421951293945312
19939,Aleksandrov,5792,16_14,415.0,10.09764575958252
19940,Aleksandrov,5792,7_9,335.0,9.998617172241211
19941,Fung,6168,18_30,427.0,10.77988338470459
19942,Fung,6168,16_14,415.0,10.242521286010742
19943,Fung,6168,7_9,335.0,10.239776611328125
19944,SANGSOO,7018,18_30,427.0,9.66939640045166
19945,SANGSOO,7018,7_9,335.0,9.341872215270996
19946,SANGSOO,7018,12_13,323.0,9.332830429077148
19947,Shiva,7135,35_6,153.0,8.383777618408203
19948,Shiva,7135,18_30,427.0,8.37949275970459
19949,Shiva,7135,7_9,335.0,8.271613121032715
19950,루,8061,7_9,335.0,11.191366195678711
19951,루,8061,12_13,323.0,11.184978485107422
19952,루,8061,18_30,427.0,10.898520469665527
19953,Vũ,52,18_30,427.0,11.32238483428955
19954,Vũ,52,39_17,293.0,11.191413879394531
19955,Vũ,52,7_9,335.0,10.93749713897705
19956,huyen,381,18_30,427.0,11.21910572052002
19957,huyen,381,39_17,293.0,11.054502487182617
19958,huyen,381,7_9,335.0,10.678525924682617
19959,HYEONSOO,1032,18_30,427.0,9.929515838623047
19960,HYEONSOO,1032,7_9,335.0,9.418828964233398
19961,HYEONSOO,1032,12_13,323.0,9.417349815368652
19962,phan,1194,18_30,427.0,11.120575904846191
19963,phan,1194,7_9,335.0,10.77984619140625
19964,phan,1194,12_13,323.0,10.761022567749023
19965,JongBong,1457,18_30,427.0,11.410983085632324
19966,JongBong,1457,7_9,335.0,11.089810371398926
19967,JongBong,1457,12_13,323.0,11.07132339477539
19968,jina,1568,18_30,427.0,9.864895820617676
19969,jina,1568,39_17,293.0,9.457206726074219
19970,jina,1568,17_29,421.0,9.398157119750977
19971,KYOHONG,1672,16_14,415.0,9.834668159484863
19972,KYOHONG,1672,7_9,335.0,9.812535285949707
19973,KYOHONG,1672,12_13,323.0,9.802776336669922
19974,HUA,1941,18_30,427.0,10.153813362121582
19975,HUA,1941,7_9,335.0,9.990317344665527
19976,HUA,1941,12_13,323.0,9.979938507080078
19977,Kimberly,2073,28_7,172.0,9.906722068786621
19978,Kimberly,2073,18_30,427.0,9.849146842956543
19979,Kimberly,2073,17_29,421.0,9.374427795410156
19980,SEOJEONG,2207,18_30,427.0,9.838761329650879
19981,SEOJEONG,2207,7_9,335.0,9.605855941772461
19982,SEOJEONG,2207,12_13,323.0,9.592114448547363
19983,Tống,2314,18_30,427.0,9.51956844329834
19984,Tống,2314,7_9,335.0,9.252330780029297
19985,Tống,2314,12_13,323.0,9.24256706237793
19986,jongho,2454,18_30,427.0,11.136519432067871
19987,jongho,2454,7_9,335.0,10.472334861755371
19988,jongho,2454,12_13,323.0,10.466940879821777
19989,Shi,3165,18_30,427.0,11.433838844299316
19990,Shi,3165,7_9,335.0,11.138599395751953
19991,Shi,3165,12_13,323.0,11.135595321655273
19992,아정,3343,18_30,427.0,7.4586262702941895
19993,아정,3343,7_9,335.0,7.112186908721924
19994,아정,3343,12_13,323.0,7.101532936096191
19995,Inseok,3612,18_30,427.0,9.089285850524902
19996,Inseok,3612,7_9,335.0,8.606470108032227
19997,Inseok,3612,12_13,323.0,8.600017547607422
19998,Jihun,3663,18_30,427.0,11.115364074707031
19999,Jihun,3663,7_9,335.0,10.714821815490723
20000,Jihun,3663,12_13,323.0,10.708829879760742
20001,YESEONG,4082,18_30,427.0,11.066415786743164
20002,YESEONG,4082,7_9,335.0,10.68066692352295
20003,YESEONG,4082,12_13,323.0,10.664896011352539
20004,sy,4309,18_30,427.0,10.533079147338867
20005,sy,4309,7_9,335.0,10.067331314086914
20006,sy,4309,12_13,323.0,10.058119773864746
20007,yuna,4350,18_30,427.0,8.498796463012695
20008,yuna,4350,7_9,335.0,8.368205070495605
20009,yuna,4350,12_13,323.0,8.364995002746582
20010,Akhil,4484,18_30,427.0,10.447230339050293
20011,Akhil,4484,7_9,335.0,10.139371871948242
20012,Akhil,4484,12_13,323.0,10.12912368774414
20013,EUNJOO,4641,18_30,427.0,9.776154518127441
20014,EUNJOO,4641,7_9,335.0,9.73169231414795
20015,EUNJOO,4641,12_13,323.0,9.713903427124023
20016,HaiAnh,4730,18_30,427.0,10.079203605651855
20017,HaiAnh,4730,7_9,335.0,9.898503303527832
20018,HaiAnh,4730,12_13,323.0,9.89469051361084
20019,Hyeyeong,4764,18_30,427.0,10.04601764678955
20020,Hyeyeong,4764,7_9,335.0,9.97293758392334
20021,Hyeyeong,4764,12_13,323.0,9.956012725830078
20022,Marianna,4991,18_30,427.0,10.302850723266602
20023,Marianna,4991,39_17,293.0,10.233377456665039
20024,Marianna,4991,7_9,335.0,9.938539505004883
20025,Myhanh,5036,18_30,427.0,10.09091854095459
20026,Myhanh,5036,26_7,123.0,9.948070526123047
20027,Myhanh,5036,7_9,335.0,9.676658630371094
20028,Trăm,5290,18_30,427.0,9.849719047546387
20029,Trăm,5290,7_9,335.0,9.776625633239746
20030,Trăm,5290,12_13,323.0,9.763193130493164
20031,joohee,5513,18_30,427.0,10.387760162353516
20032,joohee,5513,7_9,335.0,9.835966110229492
20033,joohee,5513,12_13,323.0,9.828592300415039
20034,yongcheol,5655,18_30,427.0,10.68216609954834
20035,yongcheol,5655,7_9,335.0,10.481157302856445
20036,yongcheol,5655,12_13,323.0,10.461209297180176
20037,규희,5687,18_30,427.0,8.85440444946289
20038,규희,5687,7_9,335.0,8.644407272338867
20039,규희,5687,12_13,323.0,8.636665344238281
20040,Alexis,5794,18_30,427.0,10.732138633728027
20041,Alexis,5794,39_17,293.0,10.659768104553223
20042,Alexis,5794,7_9,335.0,10.352645874023438
20043,SungGyeol,7185,18_30,427.0,6.971414089202881
20044,SungGyeol,7185,7_9,335.0,6.781957626342773
20045,SungGyeol,7185,12_13,323.0,6.776244163513184
20046,TAERIM,7204,39_17,293.0,9.144449234008789
20047,TAERIM,7204,18_30,427.0,9.037094116210938
20048,TAERIM,7204,7_9,335.0,8.776914596557617
20049,anatoly,7506,18_30,427.0,10.740562438964844
20050,anatoly,7506,17_29,421.0,10.029024124145508
20051,anatoly,7506,17_18,419.0,10.029024124145508
20052,kyoungran,7748,18_30,427.0,10.028064727783203
20053,kyoungran,7748,7_9,335.0,9.90503978729248
20054,kyoungran,7748,12_13,323.0,9.895956039428711
20055,Trung,32,18_30,427.0,11.258871078491211
20056,Trung,32,39_17,293.0,11.181714057922363
20057,Trung,32,7_9,335.0,10.730316162109375
20058,Uyên,222,7_9,335.0,11.761978149414062
20059,Uyên,222,12_13,323.0,11.755986213684082
20060,Uyên,222,18_30,427.0,11.670659065246582
20061,Duyên,228,18_30,427.0,10.829245567321777
20062,Duyên,228,27_26,437.0,10.690079689025879
20063,Duyên,228,26_22,382.0,10.690079689025879
20064,Don,545,18_30,427.0,11.46795654296875
20065,Don,545,7_9,335.0,11.125834465026855
20066,Don,545,12_13,323.0,11.110928535461426
20067,tao,748,18_30,427.0,11.013248443603516
20068,tao,748,7_9,335.0,10.889444351196289
20069,tao,748,12_13,323.0,10.883076667785645
20070,vuong,1118,18_30,427.0,10.480210304260254
20071,vuong,1118,17_29,421.0,10.009283065795898
20072,vuong,1118,17_18,419.0,10.009283065795898
20073,Hak,1441,18_30,427.0,10.660609245300293
20074,Hak,1441,7_9,335.0,10.444578170776367
20075,Hak,1441,12_13,323.0,10.440078735351562
20076,ETSUKO,1887,18_30,427.0,11.275652885437012
20077,ETSUKO,1887,7_9,335.0,10.91751766204834
20078,ETSUKO,1887,12_13,323.0,10.908287048339844
20079,SeIl,2233,18_30,427.0,10.051998138427734
20080,SeIl,2233,7_9,335.0,10.03222942352295
20081,SeIl,2233,12_13,323.0,10.025192260742188
20082,Aleksey,2888,18_30,427.0,10.813467025756836
20083,Aleksey,2888,12_13,323.0,10.588665008544922
20084,Aleksey,2888,7_9,335.0,10.588438034057617
20085,CHAEEUN,2911,18_30,427.0,10.968568801879883
20086,CHAEEUN,2911,7_9,335.0,10.459096908569336
20087,CHAEEUN,2911,12_13,323.0,10.443428039550781
20088,NANA,3806,18_30,427.0,11.182625770568848
20089,NANA,3806,7_9,335.0,11.010796546936035
20090,NANA,3806,12_13,323.0,11.006572723388672
20091,jaejung,4206,18_30,427.0,9.131141662597656
20092,jaejung,4206,7_9,335.0,9.031539916992188
20093,jaejung,4206,12_13,323.0,9.0181884765625
20094,휘휘호호,4458,18_30,427.0,11.182625770568848
20095,휘휘호호,4458,7_9,335.0,11.010796546936035
20096,휘휘호호,4458,12_13,323.0,11.006572723388672
20097,Lean,4933,18_30,427.0,11.152685165405273
20098,Lean,4933,7_9,335.0,10.976630210876465
20099,Lean,4933,12_13,323.0,10.964255332946777
20100,MYUNGJIN,4980,18_30,427.0,8.54665470123291
20101,MYUNGJIN,4980,7_9,335.0,8.381717681884766
20102,MYUNGJIN,4980,12_13,323.0,8.365911483764648
20103,Aude,5835,7_9,335.0,9.510797500610352
20104,Aude,5835,12_13,323.0,9.49366569519043
20105,Aude,5835,18_30,427.0,9.416645050048828
20106,CHOONG,5926,18_30,427.0,10.489789009094238
20107,CHOONG,5926,7_9,335.0,10.036605834960938
20108,CHOONG,5926,12_13,323.0,10.020045280456543
20109,Carole,5952,18_30,427.0,9.826712608337402
20110,Carole,5952,17_29,421.0,9.26314926147461
20111,Carole,5952,17_18,419.0,9.26314926147461
20112,Juwani,6521,18_30,427.0,8.705167770385742
20113,Juwani,6521,10_30,365.0,8.60528564453125
20114,Juwani,6521,27_26,437.0,8.600749015808105
20115,Landon,6644,18_30,427.0,7.976335048675537
20116,Landon,6644,7_9,335.0,7.774753093719482
20117,Landon,6644,12_13,323.0,7.771086692810059
20118,SEUNGHEUI,7033,18_30,427.0,10.789127349853516
20119,SEUNGHEUI,7033,7_9,335.0,10.508441925048828
20120,SEUNGHEUI,7033,12_13,323.0,10.499198913574219
20121,Sundeep,7182,18_30,427.0,7.756712913513184
20122,Sundeep,7182,7_9,335.0,7.512539863586426
20123,Sundeep,7182,12_13,323.0,7.507697582244873
20124,Varaporn,7311,18_30,427.0,10.84099006652832
20125,Varaporn,7311,39_17,293.0,10.582079887390137
20126,Varaporn,7311,7_9,335.0,10.266338348388672
20127,易儒,8017,18_30,427.0,10.60578727722168
20128,易儒,8017,7_9,335.0,10.488910675048828
20129,易儒,8017,12_13,323.0,10.480026245117188
20130,종현,8138,18_30,427.0,10.882529258728027
20131,종현,8138,7_9,335.0,10.561844825744629
20132,종현,8138,12_13,323.0,10.551170349121094
20133,Anh,5,7_9,335.0,11.100987434387207
20134,Anh,5,12_13,323.0,11.083717346191406
20135,Anh,5,18_30,427.0,10.715720176696777
20136,Tran,15,16_14,415.0,11.195843696594238
20137,Tran,15,16_15,248.0,11.105364799499512
20138,Tran,15,7_9,335.0,10.990302085876465
20139,Mai,24,18_30,427.0,11.335114479064941
20140,Mai,24,7_9,335.0,11.133936882019043
20141,Mai,24,12_13,323.0,11.127528190612793
20142,Lâm,97,18_30,427.0,11.408487319946289
20143,Lâm,97,7_9,335.0,11.310073852539062
20144,Lâm,97,12_13,323.0,11.284900665283203
20145,Quan,265,7_9,335.0,11.11018180847168
20146,Quan,265,12_13,323.0,11.101109504699707
20147,Quan,265,39_17,293.0,10.799757957458496
20148,June,422,18_30,427.0,10.957728385925293
20149,June,422,7_9,335.0,10.879426956176758
20150,June,422,12_13,323.0,10.869998931884766
20151,Thức,462,18_30,427.0,10.945903778076172
20152,Thức,462,7_9,335.0,10.753127098083496
20153,Thức,462,12_13,323.0,10.748720169067383
20154,Cẩm,517,18_30,427.0,11.278714179992676
20155,Cẩm,517,7_9,335.0,11.210421562194824
20156,Cẩm,517,12_13,323.0,11.19922924041748
20157,phong,743,7_9,335.0,10.162985801696777
20158,phong,743,12_13,323.0,10.151540756225586
20159,phong,743,18_30,427.0,10.138266563415527
20160,HEE,892,18_30,427.0,10.977453231811523
20161,HEE,892,7_9,335.0,10.7469482421875
20162,HEE,892,12_13,323.0,10.745140075683594
20163,LIM,971,18_30,427.0,11.012816429138184
20164,LIM,971,17_29,421.0,10.757481575012207
20165,LIM,971,17_18,419.0,10.757481575012207
20166,Ryu,1708,18_30,427.0,11.113587379455566
20167,Ryu,1708,7_9,335.0,10.619555473327637
20168,Ryu,1708,12_13,323.0,10.616585731506348
20169,BOKWON,1814,18_30,427.0,11.113587379455566
20170,BOKWON,1814,7_9,335.0,10.619555473327637
20171,BOKWON,1814,12_13,323.0,10.616585731506348
20172,Duyet,1883,18_30,427.0,11.070581436157227
20173,Duyet,1883,7_9,335.0,10.679910659790039
20174,Duyet,1883,12_13,323.0,10.664040565490723
20175,JOHN,2013,18_30,427.0,11.036748886108398
20176,JOHN,2013,7_9,335.0,10.859041213989258
20177,JOHN,2013,12_13,323.0,10.847758293151855
20178,WONJAE,2329,18_30,427.0,10.47058391571045
20179,WONJAE,2329,7_9,335.0,10.135931015014648
20180,WONJAE,2329,12_13,323.0,10.120461463928223
20181,luong,2839,18_30,427.0,10.692330360412598
20182,luong,2839,7_9,335.0,10.294604301452637
20183,luong,2839,12_13,323.0,10.279993057250977
20184,Aichau,2884,18_30,427.0,10.945184707641602
20185,Aichau,2884,7_9,335.0,10.646527290344238
20186,Aichau,2884,12_13,323.0,10.640690803527832
20187,TONG,3183,18_30,427.0,10.265485763549805
20188,TONG,3183,7_9,335.0,10.158798217773438
20189,TONG,3183,12_13,323.0,10.147939682006836
20190,Raimie,3883,18_30,427.0,9.635885238647461
20191,Raimie,3883,7_9,335.0,9.509551048278809
20192,Raimie,3883,12_13,323.0,9.492476463317871
20193,YOUNGMI,4095,18_30,427.0,11.523497581481934
20194,YOUNGMI,4095,7_9,335.0,11.443947792053223
20195,YOUNGMI,4095,12_13,323.0,11.436324119567871
20196,keung,4227,18_30,427.0,9.781518936157227
20197,keung,4227,7_9,335.0,9.429043769836426
20198,keung,4227,12_13,323.0,9.423768997192383
20199,제유,4424,18_30,427.0,11.066415786743164
20200,제유,4424,7_9,335.0,10.68066692352295
20201,제유,4424,12_13,323.0,10.664896011352539
20202,진아,4434,18_30,427.0,9.038875579833984
20203,진아,4434,7_9,335.0,8.721731185913086
20204,진아,4434,12_13,323.0,8.709742546081543
20205,혜지,4452,18_30,427.0,11.115364074707031
20206,혜지,4452,7_9,335.0,10.714821815490723
20207,혜지,4452,12_13,323.0,10.708829879760742
20208,DIỆU,4602,18_30,427.0,10.732138633728027
20209,DIỆU,4602,39_17,293.0,10.659768104553223
20210,DIỆU,4602,7_9,335.0,10.352645874023438
20211,HUH,4716,18_30,427.0,10.387760162353516
20212,HUH,4716,7_9,335.0,9.835966110229492
20213,HUH,4716,12_13,323.0,9.828592300415039
20214,Xia,5346,18_30,427.0,9.603168487548828
20215,Xia,5346,27_26,437.0,9.39684772491455
20216,Xia,5346,26_22,382.0,9.39684772491455
20217,Triển,7283,18_30,427.0,10.834759712219238
20218,Triển,7283,7_9,335.0,10.304627418518066
20219,Triển,7283,12_13,323.0,10.294772148132324
20220,Huu,105,16_14,415.0,10.787199974060059
20221,Huu,105,12_13,323.0,10.761194229125977
20222,Huu,105,7_9,335.0,10.761045455932617
20223,Tuyết,319,18_30,427.0,11.129536628723145
20224,Tuyết,319,7_9,335.0,10.901689529418945
20225,Tuyết,319,12_13,323.0,10.894288063049316
20226,Jean,614,39_17,293.0,10.802610397338867
20227,Jean,614,18_30,427.0,10.323136329650879
20228,Jean,614,26_11,435.0,10.206228256225586
20229,Cheuk,1311,18_30,427.0,10.823585510253906
20230,Cheuk,1311,7_9,335.0,10.638947486877441
20231,Cheuk,1311,12_13,323.0,10.630059242248535
20232,eric,1751,18_30,427.0,10.619811058044434
20233,eric,1751,7_9,335.0,10.318750381469727
20234,eric,1751,12_13,323.0,10.316648483276367
20235,Jeremy,2031,7_9,335.0,11.166426658630371
20236,Jeremy,2031,18_30,427.0,11.162955284118652
20237,Jeremy,2031,12_13,323.0,11.143476486206055
20238,Nai,2133,18_30,427.0,8.77416706085205
20239,Nai,2133,7_9,335.0,8.151848793029785
20240,Nai,2133,12_13,323.0,8.148964881896973
20241,숭,2870,18_30,427.0,10.470003128051758
20242,숭,2870,7_9,335.0,9.990549087524414
20243,숭,2870,12_13,323.0,9.98388385772705
20244,KUAN,3030,18_30,427.0,10.41694164276123
20245,KUAN,3030,7_9,335.0,10.182376861572266
20246,KUAN,3030,12_13,323.0,10.174481391906738
20247,MYEONGJOO,3068,18_30,427.0,10.091082572937012
20248,MYEONGJOO,3068,7_9,335.0,9.622368812561035
20249,MYEONGJOO,3068,12_13,323.0,9.607954025268555
20250,Mihyeon,3076,18_30,427.0,10.662229537963867
20251,Mihyeon,3076,7_9,335.0,10.259093284606934
20252,Mihyeon,3076,12_13,323.0,10.256539344787598
20253,Tiep,3193,18_30,427.0,10.687030792236328
20254,Tiep,3193,7_9,335.0,10.392288208007812
20255,Tiep,3193,39_17,293.0,10.389772415161133
20256,YEONHEE,3212,18_30,427.0,10.968568801879883
20257,YEONHEE,3212,7_9,335.0,10.459096908569336
20258,YEONHEE,3212,12_13,323.0,10.443428039550781
20259,Đá,3329,18_30,427.0,10.069570541381836
20260,Đá,3329,7_9,335.0,9.794803619384766
20261,Đá,3329,12_13,323.0,9.789434432983398
20262,Eunbi,3500,7_9,335.0,10.910855293273926
20263,Eunbi,3500,12_13,323.0,10.896842956542969
20264,Eunbi,3500,6_28,177.0,9.98049545288086
20265,Praveen,3870,18_30,427.0,11.210650444030762
20266,Praveen,3870,7_9,335.0,11.013787269592285
20267,Praveen,3870,12_13,323.0,11.007534980773926
20268,Yurim,4130,18_30,427.0,11.06800365447998
20269,Yurim,4130,7_9,335.0,10.805508613586426
20270,Yurim,4130,12_13,323.0,10.795832633972168
20271,brent,4153,18_30,427.0,10.567276000976562
20272,brent,4153,7_9,335.0,10.314735412597656
20273,brent,4153,12_13,323.0,10.295857429504395
20274,toan,4317,18_30,427.0,11.288629531860352
20275,toan,4317,7_9,335.0,11.085881233215332
20276,toan,4317,12_13,323.0,11.073222160339355
20277,소형,4401,18_30,427.0,11.182625770568848
20278,소형,4401,7_9,335.0,11.010796546936035
20279,소형,4401,12_13,323.0,11.006572723388672
20280,Dohyun,4630,18_30,427.0,9.090330123901367
20281,Dohyun,4630,7_9,335.0,8.717384338378906
20282,Dohyun,4630,12_13,323.0,8.700413703918457
20283,Gilhoon,4695,9_17,396.0,9.986787796020508
20284,Gilhoon,4695,16_1,375.0,9.986783027648926
20285,Gilhoon,4695,39_17,293.0,5.867282867431641
20286,Toán,5285,18_30,427.0,7.146945953369141
20287,Toán,5285,7_9,335.0,6.904862403869629
20288,Toán,5285,12_13,323.0,6.898179054260254
20289,younmi,5661,30_11,147.0,9.9219331741333
20290,younmi,5661,18_30,427.0,9.400050163269043
20291,younmi,5661,39_17,293.0,9.394749641418457
20292,Laddawan,6641,7_9,335.0,10.727224349975586
20293,Laddawan,6641,12_13,323.0,10.7108793258667
20294,Laddawan,6641,18_30,427.0,10.695429801940918
20295,Parimal,6924,18_30,427.0,10.089987754821777
20296,Parimal,6924,16_14,415.0,9.929224014282227
20297,Parimal,6924,16_15,248.0,9.831818580627441
20298,derek,7557,18_30,427.0,9.881314277648926
20299,derek,7557,17_29,421.0,9.226700782775879
20300,derek,7557,17_18,419.0,9.226700782775879
20301,hoyoul,7627,18_30,427.0,10.705792427062988
20302,hoyoul,7627,7_9,335.0,10.058991432189941
20303,hoyoul,7627,12_13,323.0,10.049261093139648
20304,Hien,89,16_14,415.0,11.275456428527832
20305,Hien,89,16_15,248.0,11.144097328186035
20306,Hien,89,7_9,335.0,10.887028694152832
20307,Diệu,363,18_30,427.0,11.519400596618652
20308,Diệu,363,7_9,335.0,11.179176330566406
20309,Diệu,363,12_13,323.0,11.17155647277832
20310,Bach,635,39_17,293.0,11.061140060424805
20311,Bach,635,27_26,437.0,10.382399559020996
20312,Bach,635,26_22,382.0,10.382399559020996
20313,Neil,707,18_30,427.0,10.4762544631958
20314,Neil,707,7_9,335.0,10.240490913391113
20315,Neil,707,12_13,323.0,10.23963737487793
20316,Vien,1382,39_17,293.0,10.733510971069336
20317,Vien,1382,18_30,427.0,10.595285415649414
20318,Vien,1382,16_14,415.0,10.420623779296875
20319,TRINH,1520,18_30,427.0,11.297187805175781
20320,TRINH,1520,7_9,335.0,10.997172355651855
20321,TRINH,1520,12_13,323.0,10.98646068572998
20322,HYUNHO,1947,18_30,427.0,11.180411338806152
20323,HYUNHO,1947,7_9,335.0,10.91574478149414
20324,HYUNHO,1947,12_13,323.0,10.900128364562988
20325,Hamish,1955,18_30,427.0,10.034311294555664
20326,Hamish,1955,7_9,335.0,9.713601112365723
20327,Hamish,1955,12_13,323.0,9.698775291442871
20328,SIWON,2214,18_30,427.0,11.072269439697266
20329,SIWON,2214,7_9,335.0,10.679457664489746
20330,SIWON,2214,12_13,323.0,10.663542747497559
20331,Carl,2924,18_30,427.0,9.147865295410156
20332,Carl,2924,17_29,421.0,8.820948600769043
20333,Carl,2924,17_18,419.0,8.820948600769043
20334,Mộc,3088,18_30,427.0,7.88053560256958
20335,Mộc,3088,7_9,335.0,7.66549825668335
20336,Mộc,3088,12_13,323.0,7.661296844482422
20337,Shae,3162,18_30,427.0,10.762224197387695
20338,Shae,3162,7_9,335.0,10.573234558105469
20339,Shae,3162,12_13,323.0,10.567234992980957
20340,lalada,3278,18_30,427.0,10.360161781311035
20341,lalada,3278,17_29,421.0,10.203360557556152
20342,lalada,3278,17_18,419.0,10.203360557556152
20343,Abdiel,3373,18_30,427.0,10.511873245239258
20344,Abdiel,3373,7_9,335.0,10.374055862426758
20345,Abdiel,3373,12_13,323.0,10.355428695678711
20346,주희,4430,18_30,427.0,11.115364074707031
20347,주희,4430,7_9,335.0,10.714821815490723
20348,주희,4430,12_13,323.0,10.708829879760742
20349,JINWOOK,4810,2_8,162.0,9.530838966369629
20350,JINWOOK,4810,17_29,421.0,9.15963363647461
20351,JINWOOK,4810,17_18,419.0,9.15963363647461
20352,KHUONG,4869,18_30,427.0,10.741576194763184
20353,KHUONG,4869,7_9,335.0,10.5414457321167
20354,KHUONG,4869,12_13,323.0,10.536707878112793
20355,Sunita,5235,7_9,335.0,10.22032642364502
20356,Sunita,5235,12_13,323.0,10.21374225616455
20357,Sunita,5235,18_30,427.0,10.178714752197266
20358,YEONGBIN,5358,18_30,427.0,10.387760162353516
20359,YEONGBIN,5358,7_9,335.0,9.835966110229492
20360,YEONGBIN,5358,12_13,323.0,9.828592300415039
20361,gwangu,5465,18_30,427.0,10.731019973754883
20362,gwangu,5465,7_9,335.0,10.476850509643555
20363,gwangu,5465,12_13,323.0,10.469581604003906
20364,nagyeong,5565,18_30,427.0,10.464605331420898
20365,nagyeong,5565,7_9,335.0,10.388474464416504
20366,nagyeong,5565,12_13,323.0,10.370843887329102
20367,CASEY,5914,18_30,427.0,10.653515815734863
20368,CASEY,5914,7_9,335.0,10.507183074951172
20369,CASEY,5914,12_13,323.0,10.486990928649902
20370,Daisik,6045,18_30,427.0,9.97370719909668
20371,Daisik,6045,39_17,293.0,9.735513687133789
20372,Daisik,6045,7_9,335.0,9.445030212402344
20373,GEEHONG,6175,18_30,427.0,10.704089164733887
20374,GEEHONG,6175,26_11,435.0,10.257580757141113
20375,GEEHONG,6175,25_16,433.0,10.257580757141113
20376,JOENGAE,6413,18_30,427.0,10.4661865234375
20377,JOENGAE,6413,7_9,335.0,10.108823776245117
20378,JOENGAE,6413,12_13,323.0,10.101095199584961
20379,JUNSIK,6440,7_9,335.0,11.191366195678711
20380,JUNSIK,6440,12_13,323.0,11.184978485107422
20381,JUNSIK,6440,18_30,427.0,10.898520469665527
20382,Kou,6605,7_9,335.0,11.191366195678711
20383,Kou,6605,12_13,323.0,11.184978485107422
20384,Kou,6605,18_30,427.0,10.898520469665527
20385,Lyudmila,6674,18_30,427.0,8.246999740600586
20386,Lyudmila,6674,10_30,365.0,8.152374267578125
20387,Lyudmila,6674,27_26,437.0,8.148079872131348
20388,PENG,6911,18_30,427.0,10.421951293945312
